43648,1,107,95,5,31,3,9,70,0
43961,1,107,95,5,31,3,1,70,0
44274,1,107,95,5,31,3,2,70,0
44587,1,107,95,5,31,3,7,70,0
44900,1,107,95,5,31,3,8,70,0
45213,1,107,95,5,31,3,1,70,0
45526,1,107,95,5,31,3,10,70,0
45839,1,107,95,5,31,3,8,70,0
46145,1,107,95,5,31,3,9,70,0
46459,1,107,95,5,31,3,4,70,0
46772,1,107,95,5,31,3,4,70,0
47085,1,107,95,5,31,3,1,70,0
47348,1,107,95,5,31,3,5,53,0
47661,1,107,95,5,31,3,6,53,0
47974,1,107,95,5,31,3,4,53,0
48287,1,107,95,5,31,3,3,53,0
48600,1,107,95,5,31,3,1,53,0
48913,1,107,95,5,31,3,8,53,0
49226,1,107,95,5,31,3,3,53,0
49539,1,107,95,5,31,3,1,53,0
49852,1,107,95,5,31,3,6,53,0
50165,1,107,95,5,31,3,1,53,0
50478,1,107,95,5,31,3,1,53,0
50791,1,107,95,5,31,3,7,53,0
51104,1,107,95,5,31,3,3,53,0
51359,1,107,95,5,31,3,6,68,0
51679,1,107,95,5,31,3,1,68,0
51992,1,107,95,5,31,3,8,68,0
52305,1,107,95,5,31,3,5,68,0
52618,1,107,95,5,31,3,2,68,0
52931,1,107,95,5,31,3,9,68,0
53244,1,107,95,5,31,3,7,68,0
53557,1,107,95,5,31,3,10,68,0
53870,1,107,95,5,31,3,1,68,0
54183,1,107,95,5,31,3,6,68,0
54496,1,107,95,5,31,3,6,68,0
54809,1,107,95,5,31,3,3,68,0
55122,1,107,95,5,31,3,5,68,0
55371,1,83,95,5,31,3,2,50,0
55684,1,83,95,5,31,3,7,50,0
55997,1,83,95,5,31,3,3,50,0
56310,1,83,95,5,31,3,9,50,0
56623,1,83,95,5,31,3,6,50,0
56943,1,83,95,5,31,3,1,50,0
57256,1,83,95,5,31,3,9,50,0
57569,1,83,95,5,31,3,4,50,0
57882,1,83,95,5,31,3,10,50,0
58195,1,83,95,5,31,3,7,50,0
58508,1,83,95,5,31,3,10,50,0
58821,1,83,95,5,31,3,1,50,0
59134,1,83,95,5,31,3,6,50,0
59382,1,83,96,5,31,3,3,68,0
59695,1,83,96,5,31,3,4,68,0
60008,1,83,96,5,31,3,5,68,0
60321,1,83,96,5,31,3,6,68,0
60634,1,83,96,5,31,3,1,68,0
60947,1,83,96,5,31,3,4,68,0
61260,1,83,96,5,31,3,6,68,0
61573,1,83,96,5,31,3,1,68,0
61886,1,83,96,5,31,3,6,68,0
62206,1,83,96,5,31,3,6,68,0
62519,1,83,96,5,31,3,6,68,0
62832,1,83,96,5,31,3,5,68,0
63145,1,83,96,5,31,3,9,68,0
63415,1,83,93,5,31,3,4,50,0
63728,1,83,93,5,31,3,4,50,0
64041,1,83,93,5,31,3,5,50,0
64354,1,83,93,5,31,3,1,50,0
64668,1,83,93,5,31,3,2,50,0
64981,1,83,93,5,31,3,7,50,0
65294,1,83,93,5,31,3,5,50,0
65607,1,83,93,5,31,3,4,50,0
65920,1,83,93,5,31,3,1,50,0
66233,1,83,93,5,31,3,8,50,0
66546,1,83,93,5,31,3,10,50,0
66859,1,83,93,5,31,3,6,50,0
67172,1,83,93,5,31,3,10,50,0
67426,1,83,96,5,31,3,10,50,0
67746,1,83,96,5,31,3,1,50,0
68059,1,83,96,5,31,3,8,50,0
68372,1,83,96,5,31,3,8,50,0
68685,1,83,96,5,31,3,6,50,0
68998,1,83,96,5,31,3,8,50,0
69311,1,83,96,5,31,3,4,50,0
69624,1,83,96,5,31,3,7,50,0
69937,1,83,96,5,31,3,6,50,0
70250,1,83,96,5,31,3,3,50,0
70563,1,83,96,5,31,3,3,50,0
70876,1,83,96,5,31,3,6,50,0
71189,1,83,96,5,31,3,4,50,0
71448,1,80,96,5,31,3,4,61,0
71761,1,80,96,5,31,3,4,61,0
72074,1,80,96,5,31,3,8,61,0
72387,1,80,96,5,31,3,6,61,0
72700,1,80,96,5,31,3,8,61,0
73013,1,80,96,5,31,3,7,61,0
73333,1,80,96,5,31,3,8,61,0
73646,1,80,96,5,31,3,7,61,0
73960,1,80,96,5,31,3,10,61,0
74273,1,80,96,5,31,3,5,61,0
74586,1,80,96,5,31,3,9,61,0
74899,1,80,96,5,31,3,3,61,0
75212,1,80,96,5,31,3,2,61,0
75525,1,80,96,5,31,3,6,61,0
75838,1,80,96,5,31,3,1,61,0
76102,1,96,95,5,31,3,7,56,0
76415,1,96,95,5,31,3,5,56,0
76728,1,96,95,5,31,3,2,56,0
77041,1,96,95,5,31,3,1,56,0
77354,1,96,95,5,31,3,1,56,0
77667,1,96,95,5,31,3,5,56,0
77980,1,96,95,5,31,3,7,56,0
78293,1,96,95,5,31,3,10,56,0
78613,1,96,95,5,31,3,8,56,0
78926,1,96,95,5,31,3,5,56,0
79239,1,96,95,5,31,3,10,56,0
79552,1,96,95,5,31,3,3,56,0
79865,1,96,95,5,31,3,6,56,0
80117,1,96,96,5,31,3,4,67,0
80430,1,96,96,5,31,3,3,67,0
80743,1,96,96,5,31,3,7,67,0
81056,1,96,96,5,31,3,3,67,0
81369,1,96,96,5,31,3,4,67,0
81682,1,96,96,5,31,3,8,67,0
81995,1,96,96,5,31,3,8,67,0
82308,1,96,96,5,31,3,4,67,0
82621,1,96,96,5,31,3,1,67,0
82934,1,96,96,5,31,3,8,67,0
83247,1,96,96,5,31,3,7,67,0
83561,1,96,96,5,31,3,7,67,0
83874,1,96,96,5,31,3,10,67,0
84194,4,71,96,5,31,3,2,70,0
84507,4,71,96,5,31,3,57,70,0
84820,4,71,96,5,31,3,34,70,0
85133,4,71,96,5,31,3,35,70,0
85446,4,71,96,5,31,3,38,70,0
85759,4,71,96,5,31,3,51,70,0
86072,4,71,96,5,31,3,5,70,0
86385,4,71,96,5,31,3,5,70,0
86698,4,71,96,5,31,3,1,70,0
87011,4,71,96,5,31,3,10,70,0
87324,4,71,96,5,31,3,6,70,0
87637,4,71,96,5,31,3,9,70,0
87950,4,71,96,5,31,3,2,70,0
88234,5,71,96,5,31,3,70,50,0
88547,5,71,96,5,31,3,23,50,0
88860,5,71,96,5,31,3,43,50,0
89173,5,71,96,5,31,3,66,50,0
89493,5,71,96,5,31,3,34,50,0
89806,5,71,96,5,31,3,29,50,0
90119,5,71,96,5,31,3,7,50,0
90432,5,71,96,5,31,3,3,50,0
90745,5,71,96,5,31,3,8,50,0
91058,5,71,96,5,31,3,9,50,0
91371,5,71,96,5,31,3,3,50,0
91684,5,71,96,5,31,3,8,50,0
91997,5,71,96,5,31,3,5,50,0
92247,5,71,96,5,31,3,4,61,0
92560,5,71,96,5,31,3,6,61,0
92874,5,71,96,5,31,3,10,61,0
93187,5,71,96,5,31,3,8,61,0
93500,5,71,96,5,31,3,7,61,0
93813,5,71,96,5,31,3,3,61,0
94126,5,71,96,5,31,3,8,61,0
94439,5,71,96,5,31,3,6,61,0
94752,5,71,96,5,31,3,4,61,0
95072,5,71,96,5,31,3,1,61,0
95385,5,71,96,5,31,3,9,61,0
95698,5,71,96,5,31,3,7,61,0
96011,5,71,96,5,31,3,2,61,0
96258,5,71,96,5,31,3,8,56,0
96571,5,71,96,5,31,3,8,56,0
96884,5,71,96,5,31,3,8,56,0
97197,5,71,96,5,31,3,9,56,0
97510,5,71,96,5,31,3,1,56,0
97823,5,71,96,5,31,3,10,56,0
98136,5,71,96,5,31,3,1,56,0
98449,5,71,96,5,31,3,1,56,0
98762,5,71,96,5,31,3,7,56,0
99075,5,71,96,5,31,3,2,56,0
99388,5,71,96,5,31,3,4,56,0
99701,5,71,96,5,31,3,10,56,0
100014,5,71,96,5,31,3,4,56,0
100277,5,74,96,5,31,3,9,53,0
100850,5,74,96,5,31,3,1,53,0
101292,5,74,96,5,31,3,5,53,0
101606,5,74,96,5,31,3,4,53,0
101920,5,74,96,5,31,3,10,53,0
102234,5,74,96,5,31,3,9,53,0
102548,5,74,96,5,31,3,2,53,0
102862,5,74,96,5,31,3,3,53,0
103176,5,74,96,5,31,3,2,53,0
103490,5,74,96,5,31,3,5,53,0
103804,5,74,96,5,31,3,5,53,0
104117,5,74,96,5,31,3,4,53,0
104431,5,74,96,5,31,3,6,53,0
104745,5,74,96,5,31,3,10,53,0
105058,5,74,96,5,31,3,6,53,0
105372,5,74,96,5,31,3,8,53,0
105686,5,74,96,5,31,3,9,53,0
106006,5,74,96,5,31,3,2,53,0
106295,5,88,96,5,31,3,9,61,0
106608,5,88,96,5,31,3,4,61,0
106921,5,88,96,5,31,3,10,61,0
107234,5,88,96,5,31,3,6,61,0
107547,5,88,96,5,31,3,10,61,0
107860,5,88,96,5,31,3,10,61,0
108173,5,88,96,5,31,3,9,61,0
108486,5,88,96,5,31,3,5,61,0
108799,5,88,96,5,31,3,4,61,0
109112,5,88,96,5,31,3,2,61,0
109425,5,88,96,5,31,3,2,61,0
109738,5,88,96,5,31,3,7,61,0
110051,5,88,96,5,31,3,5,61,0
110306,5,88,95,5,31,3,8,50,0
110621,5,88,95,5,31,3,3,50,0
110934,5,88,95,5,31,3,6,50,0
111254,5,88,95,5,31,3,2,50,0
111567,5,88,95,5,31,3,3,50,0
111880,5,88,95,5,31,3,3,50,0
112193,5,88,95,5,31,3,3,50,0
112506,5,88,95,5,31,3,4,50,0
112819,5,88,95,5,31,3,2,50,0
113132,5,88,95,5,31,3,5,50,0
113445,5,88,95,5,31,3,5,50,0
113758,5,88,95,5,31,3,8,50,0
114071,5,88,95,5,31,3,3,50,0
114318,5,83,95,5,31,3,5,60,0
114631,5,83,95,5,31,3,4,60,0
114944,5,83,95,5,31,3,2,60,0
115257,5,83,95,5,31,3,4,60,0
115570,5,83,95,5,31,3,6,60,0
115883,5,83,95,5,31,3,7,60,0
116196,5,83,95,5,31,3,10,60,0
116516,5,83,95,5,31,3,7,60,0
116829,5,83,95,5,31,3,7,60,0
117142,5,83,95,5,31,3,10,60,0
117455,5,83,95,5,31,3,4,60,0
117768,5,83,95,5,31,3,9,60,0
118082,5,83,95,5,31,3,8,60,0
118328,5,83,94,5,31,3,5,57,0
118641,5,83,94,5,31,3,8,57,0
118954,5,83,94,5,31,3,7,57,0
119267,5,83,94,5,31,3,9,57,0
119580,5,83,94,5,31,3,6,57,0
119894,5,83,94,5,31,3,5,57,0
120207,5,83,94,5,31,3,5,57,0
120520,5,83,94,5,31,3,10,57,0
120833,5,83,94,5,31,3,1,57,0
121146,5,83,94,5,31,3,4,57,0
121459,5,83,94,5,31,3,4,57,0
121779,5,83,94,5,31,3,5,57,0
122092,5,83,94,5,31,3,8,57,0
122348,5,81,94,5,31,3,3,63,0
122661,5,81,94,5,31,3,8,63,0
122974,5,81,94,5,31,3,7,63,0
123287,5,81,94,5,31,3,10,63,0
123600,5,81,94,5,31,3,3,63,0
123913,5,81,94,5,31,3,9,63,0
124226,5,81,94,5,31,3,5,63,0
124539,5,81,94,5,31,3,4,63,0
124852,5,81,94,5,31,3,9,63,0
125165,5,81,94,5,31,3,3,63,0
125478,5,81,94,5,31,3,5,63,0
125791,5,81,94,5,31,3,8,63,0
126104,5,81,94,5,31,3,9,63,0
126361,5,81,94,5,31,3,7,55,0
126674,5,81,94,5,31,3,2,55,0
126994,5,81,94,5,31,3,1,55,0
127307,5,81,94,5,31,3,3,55,0
127620,5,81,94,5,31,3,9,55,0
127933,5,81,94,5,31,3,9,55,0
128246,5,81,94,5,31,3,9,55,0
128559,5,81,94,5,31,3,9,55,0
128872,5,81,94,5,31,3,6,55,0
129186,5,81,94,5,31,3,10,55,0
129499,5,81,94,5,31,3,10,55,0
129812,5,81,94,5,31,3,4,55,0
130125,5,81,94,5,31,3,7,55,0
130373,5,83,94,5,31,3,10,53,0
130686,5,83,94,5,31,3,7,53,0
130999,5,83,94,5,31,3,7,53,0
131312,5,83,94,5,31,3,1,53,0
131625,5,83,94,5,31,3,3,53,0
131938,5,83,94,5,31,3,1,53,0
132258,5,83,94,5,31,3,5,53,0
132571,5,83,94,5,31,3,6,53,0
132884,5,83,94,5,31,3,2,53,0
133197,5,83,94,5,31,3,2,53,0
133510,5,83,94,5,31,3,10,53,0
133823,5,83,94,5,31,3,7,53,0
134136,5,83,94,5,31,3,1,53,0
134392,5,83,95,5,31,3,7,52,0
134705,5,83,95,5,31,3,4,52,0
135018,5,83,95,5,31,3,4,52,0
135331,5,83,95,5,31,3,6,52,0
135644,5,83,95,5,31,3,9,52,0
135957,5,83,95,5,31,3,2,52,0
136270,5,83,95,5,31,3,6,52,0
136583,5,83,95,5,31,3,10,52,0
136896,5,83,95,5,30,3,8,52,0
137209,5,83,95,5,31,3,8,52,0
137529,5,83,95,5,31,3,7,52,0
137842,5,83,95,5,31,3,8,52,0
138155,5,83,95,5,31,3,8,52,0
138403,5,83,96,5,31,3,3,58,0
138717,5,83,96,5,31,3,5,58,0
139030,5,83,96,5,31,3,7,58,0
139343,5,83,96,5,31,3,8,58,0
139656,5,83,96,5,31,3,10,58,0
139969,5,83,96,5,31,3,1,58,0
140282,5,83,96,5,31,3,2,58,0
140595,5,83,96,5,31,3,7,58,0
140908,5,83,96,5,31,3,3,58,0
141221,5,83,96,5,31,3,4,58,0
141534,5,83,96,5,31,3,1,58,0
141847,5,83,96,5,31,3,1,58,0
142160,5,83,96,5,31,3,7,58,0
142414,5,79,95,5,31,3,3,70,0
142734,5,79,95,5,31,3,7,70,0
143047,5,79,95,5,31,3,5,70,0
143360,5,79,95,5,31,3,6,70,0
143673,5,79,95,5,31,3,8,70,0
143986,5,79,95,5,31,3,8,70,0
144299,5,79,95,5,31,3,6,70,0
144612,5,79,95,5,31,3,9,70,0
144878,5,83,95,5,31,3,4,70,0
145191,5,83,95,5,31,3,1,70,0
145504,5,83,95,5,31,3,3,70,0
145817,5,83,95,5,31,3,5,70,0
146130,5,83,95,5,31,3,5,70,0
146443,5,83,95,5,31,3,2,70,0
146756,5,83,95,5,31,3,3,70,0
147069,5,83,95,5,31,3,6,70,0
147382,5,83,95,5,31,3,1,70,0
147695,5,83,95,5,31,3,2,70,0
148016,5,83,95,5,31,3,10,70,0
148329,5,83,95,5,31,3,8,70,0
148642,5,83,95,5,31,3,2,70,0
148890,5,83,96,5,31,3,1,51,0
149203,5,83,96,5,31,3,2,51,0
149516,5,83,96,5,31,3,6,51,0
149829,5,83,96,5,31,3,1,51,0
150142,5,83,96,5,31,3,7,51,0
150455,5,83,96,5,31,3,3,51,0
150768,5,83,96,5,31,3,9,51,0
151081,5,83,96,5,31,3,9,51,0
151394,5,83,96,5,31,3,7,51,0
151707,5,83,96,5,31,3,9,51,0
152020,5,83,96,5,31,3,7,51,0
152333,5,83,96,5,31,3,9,51,0
152646,5,83,96,5,31,3,5,51,0
152902,5,83,96,5,31,3,4,59,0
153222,5,83,96,5,31,3,4,59,0
153535,5,83,96,5,31,3,3,59,0
153848,5,83,96,5,31,3,2,59,0
154161,5,83,96,5,31,3,4,59,0
154474,5,83,96,5,31,3,9,59,0
154787,5,83,96,5,31,3,8,59,0
155100,5,83,96,5,31,3,2,59,0
155413,5,83,96,5,31,3,10,59,0
155726,5,83,96,5,31,3,3,59,0
156039,5,83,96,5,31,3,3,59,0
156352,5,83,96,5,31,3,3,59,0
156665,5,83,96,5,31,3,1,59,0
156918,5,72,96,5,31,3,4,66,0
157232,5,72,96,5,31,3,9,66,0
157545,5,72,96,5,31,3,10,66,0
157858,5,72,96,5,31,3,3,66,0
158171,5,72,96,5,31,3,3,66,0
158491,5,72,96,5,31,3,9,66,0
158804,5,72,96,5,31,3,7,66,0
159117,5,72,96,5,31,3,3,66,0
159430,5,72,96,5,31,3,8,66,0
159743,5,72,96,5,31,3,4,66,0
160056,5,72,96,5,31,3,3,66,0
160369,5,72,96,5,31,3,5,66,0
160682,5,72,96,5,31,3,7,66,0
160940,5,72,96,5,31,3,1,63,0
161253,5,72,96,5,31,3,6,63,0
161566,5,72,96,5,31,3,6,63,0
161879,5,72,96,5,31,3,9,63,0
162192,5,72,96,5,31,3,5,63,0
162505,5,72,96,5,31,3,7,63,0
162818,5,72,96,5,31,3,6,63,0
163131,5,72,96,5,31,3,6,63,0
163444,5,72,96,5,31,3,5,63,0
163764,5,72,96,5,31,3,5,63,0
164077,5,72,96,5,31,3,4,63,0
164390,5,72,96,5,31,3,9,63,0
164703,5,72,96,5,31,3,5,63,0
164951,5,72,96,5,31,3,2,50,0
165264,5,72,96,5,31,3,10,50,0
165577,5,72,96,5,31,3,8,50,0
165890,5,72,96,5,31,3,5,50,0
166203,5,72,96,5,31,3,7,50,0
166517,5,72,96,5,31,3,5,50,0
166830,5,72,96,5,31,3,2,50,0
167143,5,72,96,5,31,3,8,50,0
167456,5,72,96,5,31,3,9,50,0
167769,5,72,96,5,31,3,6,50,0
168082,5,72,96,5,31,3,10,50,0
168395,5,72,96,5,31,3,10,50,0
168708,5,72,96,5,31,3,6,50,0
168968,5,72,96,5,31,3,9,50,0
169281,5,72,96,5,31,3,8,50,0
169594,5,72,96,5,31,3,1,50,0
169907,5,72,96,5,31,3,9,50,0
170220,5,72,96,5,31,3,7,50,0
170533,5,72,96,5,31,3,8,50,0
170846,5,72,96,5,31,3,6,50,0
171159,5,72,96,5,31,3,5,50,0
171472,5,72,96,5,31,3,9,50,0
171785,5,72,96,5,31,3,3,50,0
172098,5,72,96,5,31,3,7,50,0
172411,5,72,96,5,31,3,10,50,0
172724,5,72,96,5,31,3,3,50,0
172982,5,72,96,5,31,3,7,53,0
173295,5,72,96,5,31,3,2,53,0
173608,5,72,96,5,31,3,8,53,0
173921,5,72,96,5,31,3,2,53,0
174241,5,72,96,5,31,3,3,53,0
174554,5,72,96,5,31,3,5,53,0
174867,5,72,96,5,31,3,2,53,0
175180,5,72,96,5,31,3,3,53,0
175493,5,72,96,5,31,3,8,53,0
175806,5,72,96,5,31,3,4,53,0
176120,5,72,96,5,31,3,6,53,0
176433,5,72,96,5,31,3,9,53,0
176746,5,72,96,5,31,3,6,53,0
176994,5,78,95,5,31,3,9,51,0
177307,5,78,95,5,31,3,1,51,0
177626,5,78,95,5,31,3,8,51,0
177939,5,78,95,5,31,3,10,51,0
178252,5,78,95,5,31,3,9,51,0
178565,5,78,95,5,31,3,2,51,0
178878,5,78,95,5,31,3,8,51,0
179191,5,78,95,5,31,3,7,51,0
179511,5,78,95,5,31,3,9,51,0
179825,5,78,95,5,31,3,5,51,0
180139,5,78,95,5,31,3,1,51,0
180452,5,78,95,5,31,3,10,51,0
180766,5,78,95,5,31,3,8,51,0
181007,5,78,95,5,31,3,9,54,0
181320,5,78,95,5,31,3,2,54,0
181633,5,78,95,5,31,3,7,54,0
181946,5,78,95,5,31,3,7,54,0
182260,5,78,95,5,31,3,9,54,0
182573,5,78,95,5,31,3,1,54,0
182886,5,78,95,5,31,3,1,54,0
183199,5,78,95,5,31,3,5,54,0
183512,5,78,95,5,31,3,3,54,0
183825,5,78,95,5,31,3,7,54,0
184138,5,78,95,5,31,3,9,54,0
184451,5,78,95,5,31,3,2,54,0
184771,5,78,95,5,31,3,9,54,0
185026,5,75,95,5,31,3,7,58,0
185340,5,75,95,5,31,3,8,58,0
185653,5,75,95,5,31,3,3,58,0
185966,5,75,95,5,31,3,9,58,0
186279,5,75,95,5,31,3,8,58,0
186592,5,75,95,5,31,3,8,58,0
186905,5,75,95,5,31,3,9,58,0
187218,5,75,95,5,31,3,5,58,0
187531,5,75,95,5,31,3,1,58,0
187844,5,75,95,5,31,3,4,58,0
188157,5,75,95,5,31,3,10,58,0
188470,5,75,95,5,31,3,10,58,0
188783,5,75,95,5,31,3,5,58,0
189096,5,75,95,5,31,3,2,58,0
189329,5,75,96,5,31,3,5,49,0
189642,5,75,96,5,31,3,2,49,0
189962,5,75,96,5,31,3,7,49,0
190275,5,75,96,5,31,3,9,49,0
190588,5,75,96,5,31,3,6,49,0
190901,5,75,96,5,31,3,4,49,0
191214,5,75,96,5,31,3,8,49,0
191527,5,75,96,5,31,3,4,49,0
191840,5,75,96,5,31,3,2,49,0
192153,5,75,96,5,31,3,5,49,0
192466,5,75,96,5,31,3,10,49,0
192779,5,75,96,5,31,3,4,49,0
193092,5,75,96,5,31,3,4,49,0
193346,5,75,96,5,31,3,5,51,0
193659,5,75,96,5,31,3,6,51,0
193972,5,75,96,5,31,3,7,51,0
194285,5,75,96,5,31,3,9,51,0
194599,5,75,96,5,31,3,5,51,0
194912,5,75,96,5,31,3,2,51,0
195232,5,75,96,5,31,3,3,51,0
195545,5,75,96,5,31,3,4,51,0
195858,5,75,96,5,31,3,10,51,0
196171,5,75,96,5,31,3,6,51,0
196484,5,75,96,5,31,3,6,51,0
196797,5,75,96,5,31,3,8,51,0
197110,5,75,96,5,31,3,7,51,0
197367,5,74,96,5,31,3,6,63,0
197680,5,74,96,5,31,3,10,63,0
197993,5,74,96,5,31,3,1,63,0
198306,5,74,96,5,31,3,4,63,0
198619,5,74,96,5,31,3,9,63,0
198932,5,74,96,5,31,3,3,63,0
199245,5,74,96,5,31,3,10,63,0
199558,5,74,96,5,31,3,3,63,0
199871,5,74,96,5,31,3,1,63,0
200184,5,74,96,5,31,3,7,63,0
200504,5,74,96,5,31,3,7,63,0
200817,5,74,96,5,31,3,1,63,0
201130,5,74,96,5,31,3,4,63,0
201380,5,74,96,5,31,3,3,61,0
201693,5,74,96,5,31,3,9,61,0
202006,5,74,96,5,31,3,6,61,0
202319,5,74,96,5,31,3,7,61,0
202632,5,74,96,5,31,3,8,61,0
202945,5,74,96,5,31,3,10,61,0
203258,5,74,96,5,31,3,6,61,0
203571,5,74,96,5,31,3,2,61,0
203885,5,74,96,5,31,3,8,61,0
204198,5,74,96,5,31,3,3,61,0
204511,5,74,96,5,31,3,3,61,0
204824,5,74,96,5,31,3,9,61,0
205137,5,74,96,5,31,3,2,61,0
205393,5,72,95,5,31,3,6,63,0
205713,5,72,95,5,31,3,5,63,0
206026,5,72,95,5,31,3,7,63,0
206339,5,72,95,5,31,3,6,63,0
206652,5,72,95,5,31,3,3,63,0
206965,5,72,95,5,31,3,5,63,0
207278,5,72,95,5,31,3,1,63,0
207591,5,72,95,5,31,3,8,63,0
207904,5,72,95,5,31,3,8,63,0
208217,5,72,95,5,31,3,6,63,0
